programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
UPG,Ultra-Poor Graduation Programme,easy,1,ব্র্যাক কোন বছরে গ্র্যাজুয়েশন পদ্ধতি শুরু করে?,২০০০,২০০২,২০০৪,২০০৬,B,২০০২
UPG,Ultra-Poor Graduation Programme,easy,1,UPG কর্মসূচির প্রধান লক্ষ্যগোষ্ঠী কারা?,ছোট ব্যবসায়ী,অতিদরিদ্র/চরম দরিদ্র,বিশ্ববিদ্যালয় শিক্ষার্থী,কর্পোরেট কর্মী,B,অতিদরিদ্র/চরম দরিদ্র
UPG,Ultra-Poor Graduation Programme,easy,1,UPG–এর প্রেক্ষাপটে “Asset Transfer”–এর একটি উদাহরণ কী?,ব্যাংক ঋণ দেওয়া,কম্পিউটার দেওয়া,গরু–ছাগলসহ গবাদিপশু দেওয়া,বাড়ি বানিয়ে দেওয়া,C,গরু–ছাগলসহ গবাদিপশু দেওয়া
UPG,Ultra-Poor Graduation Programme,easy,1,একটি সাধারণ গ্র্যাজুয়েশন চক্র আনুমানিক কতদিন বা কত বছর থাকে?,৬–১২ মাস,১২–১৮ মাস,১৮–২৪ মাস,২৪–২৮ মাস,C,১৮–২৪ মাস
UPG,Ultra-Poor Graduation Programme,easy,1,গ্র্যাজুয়েশন কর্মসূচির মূল লক্ষ্য কী?,সারাজীবন ফ্রি খাবার দেওয়া,মানুষকে সাহায্যের ওপর নির্ভরশীল করে রাখা,চরম দারিদ্র্য থেকে টেকসইভাবে বের করে আনা,বিশ্ববিদ্যালয় ডিগ্রি দেওয়া,C,চরম দারিদ্র্য থেকে টেকসইভাবে বের করে আনা
UPG,Ultra-Poor Graduation Programme,easy,1,গ্র্যাজুয়েশন পদ্ধতির একটি প্রধান স্তম্ভ কোনটি?,শেয়ারবাজারে লেনদেন,জীবিকা/লিভলিহুড ট্রেনিং,সফটওয়্যার ডেভেলপমেন্ট,পর্যটন,B,জীবিকা–সংক্রান্ত প্রশিক্ষণ
UPG,Ultra-Poor Graduation Programme,medium,1.5,কোনো গ্রামে সবচেয়ে দরিদ্র পরিবারগুলোকে চিহ্নিত করতে UPG সাধারণত কোন পদ্ধতি ব্যবহার করে?,Participatory Rural Appraisal (PRA),অনলাইন অ্যাপ্লিকেশন,লটারি,আগে এলে আগে পাওয়া,A,Participatory Rural Appraisal (PRA)
UPG,Ultra-Poor Graduation Programme,medium,1.5,"সম্পদ দেওয়ার পাশাপাশি অংশগ্রহণকারীদের যে subsistence allowance (ভর্তুকি) দেওয়া হয়, তার উদ্দেশ্য কী?",বিলাসী জিনিস কেনা,এসেট থেকে আয় আসা শুরু না হওয়া পর্যন্ত ন্যূনতম ভোগ–খরচে সহায়তা করা,ঋণ শোধ করা,যাতায়াত খরচ দেওয়া,B,আয় দাঁড়ানোর আগ পর্যন্ত ন্যূনতম খরচে সহায়তা করা
UPG,Ultra-Poor Graduation Programme,medium,1.5,UPG মডেলে Village Social Solidarity Committee (VSSC) কী ভূমিকা পালন করে?,ট্যাক্স সংগ্রহ,কমিউনিটি সাপোর্ট দেয় ও অংশগ্রহণকারীদের সুরক্ষা দেয়,রাস্তা বানায়,NGO–কে অডিট করে,B,কমিউনিটি সাপোর্ট ও সুরক্ষা দেয়
UPG,Ultra-Poor Graduation Programme,medium,1.5,গ্র্যাজুয়েশন কর্মসূচি চলাকালীন কোন ধরনের আর্থিক আচরণকে সবচেয়ে বেশি উৎসাহিত ও চর্চা করা হয়?,বেশি ঋণ নেওয়া,ক্রিপ্টোকারেন্সি ট্রেডিং,সাপ্তাহিক সঞ্চয়,জুয়া খেলা,C,সাপ্তাহিক সঞ্চয়
UPG,Ultra-Poor Graduation Programme,medium,1.5,UPG ও প্রচলিত মাইক্রোফাইন্যান্সের মধ্যে মূল পার্থক্য কী?,UPG বড় অঙ্কের ঋণ দেয়,UPG শুরুতেই আংশিক গ্র্যান্ট/অনুদান দেয়,UPG–তে সুদের হার বেশি,কোনো পার্থক্য নেই,B,UPG শুরুতেই আংশিক অনুদান দেয়
UPG,Ultra-Poor Graduation Programme,medium,1.5,UPG মডেলে দারিদ্র্যকে “বহুমাত্রিক” বলা হলে তার মানে কী দাঁড়ায়?,কেবল টাকার দারিদ্র্য,"টাকা, স্বাস্থ্য, সামাজিক মর্যাদা ও আত্মবিশ্বাস—সব মিলিয়ে দারিদ্র্য",শুধু বৈষম্যের বিভিন্ন মাত্রা,এতে ভার্চুয়াল রিয়েলিটি দরকার,B,"আয়, স্বাস্থ্য, মর্যাদা ও আত্মবিশ্বাস—সবই বিবেচনায় আসে"
UPG,Ultra-Poor Graduation Programme,hard,2,"গ্র্যাজুয়েশন পদ্ধতির সাথে কোন অর্থনৈতিক তত্ত্বটি বেশি যুক্ত, যেখানে ধরা হয় দারিদ্র্যের ফাঁদ ভাঙতে শুরুতে বড় ধরনের বিনিয়োগ প্রয়োজন?",The Big Push,Trickle Down Economics,Laissez–faire,The Invisible Hand,A,The Big Push
UPG,Ultra-Poor Graduation Programme,hard,2,নিচের কোনটি সাধারণত Ultra–Poor Graduation Programme থেকে “গ্র্যাজুয়েট” হওয়ার মানদণ্ড হিসেবে ধরা হয় না?,আয়ের উৎস বহুমুখী হওয়া,স্যানিটেশন/হাইজিন ভালো হওয়া,নিজস্ব পাকা বাড়ি থাকা,নিয়মিত সঞ্চয় করার অভ্যাস,C,নিজস্ব পাকা বাড়ি থাকা
UPG,Ultra-Poor Graduation Programme,hard,2,UPG অংশগ্রহণকারীদের graduation rate আনুমানিক কত শতাংশ?,৯০%,৯২%,৯৫%,৯৭%,C,৯৫%
UPG,Ultra-Poor Graduation Programme,hard,2,UPG মডেলের কার্যকারিতা প্রমাণে কোন বৈশ্বিক সংস্থা বড় আকারের randomized evaluation করেছে?,World Bank,London School of Economics,IMF,WHO,B,London School of Economics
UPG,Ultra-Poor Graduation Programme,hard,2,UPG বাস্তবায়নের ধাপগুলোর মধ্যে কোন ধাপটি সাধারণত সবার আগে আসে?,Asset Transfer,Targeting and Selection,Technical Training,Graduation,B,Targeting and Selection
UPG,Ultra-Poor Graduation Programme,hard,2,Ultra–Poor–দের জন্য “Social Integration” বা সামাজিক অন্তর্ভুক্তি কেন এত গুরুত্বপূর্ণ?,তারা রাজনীতিবিদ হতে চায়,তারা সমাজে অনেক সময় একঘরে ও বঞ্চিত থাকে,সোশ্যাল মিডিয়া শেখার জন্য,ট্যাক্স বেড়ে যাওয়ার জন্য,A,তারা অনেক সময় সমাজ থেকে বঞ্চিত ও বাদ পড়ে থাকে
UPG,Ultra-Poor Graduation Programme,hard,2,গ্র্যাজুয়েশন পদ্ধতি কোনো নতুন দেশে মানিয়ে নিতে গেলে সবচেয়ে গুরুত্বপূর্ণ কোন বিষয়টি বিবেচনায় নেওয়া দরকার?,নাম বদলে ফেলা,এসেট আর জীবিকা যেন স্থানীয় অর্থনীতির সঙ্গে মানানসই হয়,বাজেট কমিয়ে ফেলা,ট্রেনিং বাদ দেওয়া,B,এসেট ও জীবিকা স্থানীয় প্রেক্ষিত অনুযায়ী ঠিক করা
UPG,Ultra-Poor Graduation Programme,hard,2,Ultra–Poor Graduation Programme শেষ হওয়ার বহু বছর পরে দীর্ঘমেয়াদি সাফল্যের প্রধান সূচক কী?,অংশগ্রহণকারী স্টাফদের নাম মনে রেখেছে কি না,অংশগ্রহণকারী শহরে এসেছে কি না,অংশগ্রহণকারী টেকসই আয় করছে এবং আর চরম দারিদ্র্যে ফিরে যাচ্ছে না,সব টাকা ফেরত দিয়েছে কি না,C,অংশগ্রহণকারী স্থায়ী আয় করছে ও চরম দারিদ্র্যে ফিরে যাচ্ছে না
SDP,BRAC Skills Development Programme,easy,1,PROMISE প্রকল্পের মূল ফোকাস–এরিয়া বা কাজের ক্ষেত্রগুলো কী?,ব্যবসা–সংক্রান্ত দক্ষতা অর্জন,ব্যবসা–সংক্রান্ত পরামর্শ,ঋণ সংযোগ (লোন লিংকেজ),উপরোক্ত সবগুলো,D,উপরোক্ত সবগুলো
SDP,BRAC Skills Development Programme,easy,1,ব্র্যাক কোনো সমস্যার সমাধান খোঁজার সময় সাধারণত সেই সমাধান কোথা থেকে আনে?,হেড অফিস থেকে,বিশেষজ্ঞদের কাছ থেকে,কমিউনিটি/স্থানীয় মানুষদের কাছ থেকে,ইউরোপীয় দেশগুলো থেকে,C,কমিউনিটি/স্থানীয় মানুষদের কাছ থেকে
SDP,BRAC Skills Development Programme,easy,1,নিচের কোনটি PROMISE–এর সাথে সামঞ্জস্যপূর্ণ নয়?,উদ্যোক্তা তৈরি নিয়ে কাজ করে,সবচেয়ে পুরনো প্রজেক্ট,ঋণ সংযোগে সহায়তা করে,বিভিন্ন ট্রেডে দক্ষ ও নতুন ব্যবসা শুরু করতে চায় এমনদের জন্য,B,সবচেয়ে পুরনো প্রজেক্ট
SDP,BRAC Skills Development Programme,easy,1,নিচের কোন বক্তব্যটি BISD Online–এর ক্ষেত্রে প্রযোজ্য?,সব প্রশিক্ষণ অনলাইনে দেওয়া যায়,সবাই অনলাইনে প্রশিক্ষণ নিতে পারে,কিছু দক্ষতা প্রশিক্ষণ অনলাইনে দেওয়া যায়,উপরের কোনোটিই নয়,C,কিছু দক্ষতা প্রশিক্ষণ অনলাইনে দেওয়া যায়
SDP,BRAC Skills Development Programme,easy,1,নিচের কোনটি STAR Programme–এর সাথে সম্পর্কিত নয়?,মাস্টার–অ্যাপ্রেন্টিস মডেল,অ্যাপ্রেন্টিসশিপ–ভিত্তিক মডেল,SDP–এর সবচেয়ে বড় প্রোগ্রাম,২০১৮ সালে শুরু হয়েছে,C,SDP–এর সবচেয়ে বড় প্রোগ্রাম
SDP,BRAC Skills Development Programme,easy,1,ব্র্যাক–এর মোট কতটি স্তম্ভ (pillar) আছে?,সাতটি,নয়টি,চারটি,দুটি,C,চারটি
SDP,BRAC Skills Development Programme,medium,1.5,STAR Programme–এর প্রস্তুতি পর্যায়ে আমরা কী কী কার্যক্রম করি?,ট্রেড নির্বাচন,প্রশিক্ষণার্থী নির্বাচন,মডিউল/কোর্স কনটেন্ট তৈরি,উপরোক্ত সবগুলো,D,উপরোক্ত সবগুলো
SDP,BRAC Skills Development Programme,medium,1.5,PROMISE–এর প্রশিক্ষণে নিচের কোনটি অন্তর্ভুক্ত নয়?,ট্রেনিং,মেন্টরিং,চাকরিতে সংযুক্তি (জব প্লেসমেন্ট),ঋণ সংযোগ,C,চাকরিতে সংযুক্তি (জব প্লেসমেন্ট)
SDP,BRAC Skills Development Programme,medium,1.5,Enterprise Development মূলত কী নিয়ে কাজ করে?,ছোট উদ্যোক্তাদের ব্যবসা–সংক্রান্ত প্রশিক্ষণ দেওয়ার কাজ করে,নতুন উদ্যোক্তাদের শুধু অনলাইন ট্রেনিংয়ে উৎসাহিত করে,সরাসরি ঋণ দেয়,উপরোক্ত কোনোটিই নয়,A,ছোট উদ্যোক্তাদের ব্যবসা–সংক্রান্ত প্রশিক্ষণ দেওয়ার কাজ করে
SDP,BRAC Skills Development Programme,medium,1.5,কোন ক্ষেত্রে TaroWorks আমাদের সহায়তা করে না?,সঠিক উপকারভোগী বাছাই (টার্গেটিং),কর্মকর্তার উপস্থিতি নিশ্চিত করা,প্রশিক্ষণের গুণগত মান পর্যবেক্ষণ,কর্মসংস্থানমুখী প্রশিক্ষণ,B,কর্মকর্তার উপস্থিতি নিশ্চিত করা
SDP,BRAC Skills Development Programme,medium,1.5,নিচের কোনটি institution–based skills training–এর অংশ হিসেবে ধরা হয় না?,চাকরির নিশ্চয়তা,ইন্ডাস্ট্রির চাহিদা অনুযায়ী ট্রেনিং,হাতে–কলমে ও সোফট স্কিলস ট্রেনিং,CBT&A পদ্ধতিতে ৩৬০ ঘন্টার ট্রেনিং,"A, D",চাকরির নিশ্চয়তা এবং CBT&A পদ্ধতির ৩৬০ ঘন্টার ট্রেনিং
SDP,BRAC Skills Development Programme,medium,1.5,Career Hub মূলত কী কাজ করে?,বেকার তরুণ–তরুণীদের চাকরির জন্য প্রস্তুত করে,নতুন ট্রেডে প্রশিক্ষণ দেয়,শুধু সরকারি চাকরির কোচিং সেন্টার হিসেবে কাজ করে,উপরোক্ত কোনোটিই নয়,A,বেকার তরুণ–তরুণীদের চাকরির জন্য প্রস্তুত করে
SDP,BRAC Skills Development Programme,hard,2,STAR Programme কোন সালে শুরু হয়েছিল?,২০১১,২০১২,২০১৩,২০১৪,B,২০১২
SDP,BRAC Skills Development Programme,hard,2,সরকারের Sustainable Development Goals (SDG)–গুলোর মধ্যে কোনটিতে Skills Development Programme–এর সরাসরি অবদান নেই?,SDG 4 (Quality Education),"SDG 16 (Peace, Justice and Strong Institutions)",SDG 8 (Decent Work and Economic Growth),SDG 5 (Gender Equality),B,"SDG 16 (Peace, Justice and Strong Institutions)"
SDP,BRAC Skills Development Programme,hard,2,Skills Development Programme (SDP) নিচের কোন ধরনের প্রশিক্ষণ আয়োজন করে না?,অ্যাপ্রেন্টিসশিপ–ভিত্তিক ট্রেনিং,ইনস্টিটিউট–ভিত্তিক ট্রেনিং,ম্যানেজমেন্ট–সংক্রান্ত ট্রেনিং,ক্যারিয়ার কাউন্সেলিং,C,ম্যানেজমেন্ট–সংক্রান্ত ট্রেনিং
SDP,BRAC Skills Development Programme,hard,2,Skills Development Programme (SDP) নতুন করে কোন ধরনের উদ্যোগ শুরু করতে যাচ্ছে?,জলবায়ু সহনশীল জীবিকা নিয়ে,এন্টারপ্রাইজ ডেভেলপমেন্ট নিয়ে,জেন্ডার সমতা নিয়ে,শুধুই ডেটা নিয়ে,A,জলবায়ু সহনশীল জীবিকা নিয়ে
SDP,BRAC Skills Development Programme,hard,2,Skills Development Programme (SDP) কোন সালে প্রতিষ্ঠিত হয়েছিল?,২০১২,২০১৩,২০১৪,২০১৫,D,২০১৫
SDP,BRAC Skills Development Programme,hard,2,BRAC–ISD–এর পূর্ণরূপ কী?,BRAC Institute of Skillful Development,BRAC International Skill Directorate,BRAC Institute for Sustainable Development,BRAC Institute of Skills Development,D,BRAC Institute of Skills Development
SDP,BRAC Skills Development Programme,hard,2,PROMISE–এর সঠিক পূর্ণরূপ কী?,Promoting Business Innovation for Small Enterprises,Providing Business Incubation for Startup Enterprises,Promoting Business Investments for Small Entrepreneurs,Promoting Business Incubation for Small Entrepreneurs,D,Promoting Business Incubation for Small Entrepreneurs
SDP,BRAC Skills Development Programme,hard,2,কোন সংস্থার Decent Work Agenda–র সঙ্গে আমাদের কার্যক্রম সামঞ্জস্যপূর্ণ?,ওয়ার্ল্ড ব্যাংক,ILO (International Labour Organization),বাংলাদেশ সরকার,আমেরিকান এম্বাসি,B,ILO (International Labour Organization)
BHP,BRAC Health Programme,easy,1,দগ্ধ রোগীদের জন্য ব্যবহৃত প্রেসার গার্মেন্টস–এর মূল উদ্দেশ্য কী?,শরীর ঠান্ডা করা,উঁচু হওয়া দাগ (হাইপারট্রফিক স্কার) নরম ও সমান করা,পেশিশক্তি বাড়ানো,রোদে পোড়া থেকে বাঁচানো,B,উঁচু হওয়া দাগ নরম ও সমান করা
BHP,BRAC Health Programme,easy,1,Ambient Listening কীভাবে ডাক্তারদের রোগী দেখার সময় সহায়তা করতে পারে?,হাতে লিখে নোট নিয়ে,কাগজের রেজিস্টার ব্যবহার করে,নার্সের ভয়েস মেসেজ দিয়ে,অডিও রেকর্ড করে AI দিয়ে তার লিখিত সারাংশ বানিয়ে,D,অডিও রেকর্ডিং ও AI ট্রানস্ক্রিপশন ব্যবহার করে
BHP,BRAC Health Programme,easy,1,চর এলাকায় স্বাস্থ্যসেবা পাওয়া কঠিন হওয়ার প্রধান কারণ কী?,ইন্টারনেট বন্ধ থাকে,মানুষের কাছে মোবাইল ফোন নেই,ভৌগোলিক বিচ্ছিন্নতা ও চলাচলের সমস্যা,শুধু গরম বেশি থাকে,C,ভৌগোলিক বিচ্ছিন্নতা ও দুর্বল যোগাযোগব্যবস্থা
BHP,BRAC Health Programme,easy,1,কোন ব্র্যাক কর্মসূচি সাশ্রয়ী মূল্যের প্রেসার গার্মেন্টস তৈরি করে?,BRAC Education Programme,BRAC Limb and Brace Centre,BRAC Skills Development Programme,BRAC Dairy,B,BRAC Limb and Brace Centre
BHP,BRAC Health Programme,easy,1,Char Primary Health Centre মূলত কী ধরনের স্বাস্থ্যসেবা দেওয়ার জন্য ডিজাইন করা হয়েছে?,শুধু সাধারণ প্রাথমিক চিকিৎসা,"নিরাপদ ডেলিভারি ও জরুরি প্রাথমিক স্বাস্থ্যসেবা, চর–এর মতো দুর্গম এলাকায়",চোখের সার্জারি,শুধু টিকাদান,B,নিরাপদ ডেলিভারি ও জরুরি PHC সেবা
BHP,BRAC Health Programme,easy,1,Ambient Listening–এ তৈরি হওয়া AI–generated summary কে চূড়ান্তভাবে অনুমোদন করে?,রোগী,ফার্মাসিস্ট,চিকিৎসক,উপজেলা চেয়ারম্যান,C,চিকিৎসক
BHP,BRAC Health Programme,medium,1.5,প্রেসার গার্মেন্টস কীভাবে hypertrophic scarring বা উঁচু দাগ হওয়ার ঝুঁকি কমায়?,ত্বক গরম রেখে,নিরবচ্ছিন্ন হালকা চাপ দিয়ে,সূর্যের আলো আটকিয়ে,ঘাম শুষে নিয়ে,B,নিরবচ্ছিন্ন হালকা কমপ্রেশন দিয়ে
BHP,BRAC Health Programme,medium,1.5,"কোন বৈশিষ্ট্যের কারণে Ambient Listening, UHC–এর NCD কর্নারে ব্যবহারের জন্য উপযোগী?",সীমাহীন জনবল আছে বলে,কাজগুলো ধাপে ধাপে গুছানো এবং ওয়ার্কফ্লো নির্দিষ্ট বলে,বাইরে বসার জায়গা আছে বলে,লাইন ছোট বলে,B,কারণ কাঠামোবদ্ধ ওয়ার্কফ্লো থাকার জন্য ডেটা এনট্রি অটোমেট করা যায়
BHP,BRAC Health Programme,medium,1.5,ব্র্যাকের চর স্বাস্থ্য–ব্যবস্থায় মূল কর্মীবাহিনী কারা?,শহরের চিকিৎসক,অন্য জেলার স্বেচ্ছাসেবক,চর থেকেই বাছাই করা কমিউনিটি হেলথ ওয়ার্কার,মেডিকেল ছাত্র,C,চর–এর কমিউনিটি হেলথ ওয়ার্কার
BHP,BRAC Health Programme,medium,1.5,Ambient Listening কোন ধরনের ডিজিটাল প্রক্রিয়াকে স্বয়ংক্রিয় করে?,রোগী রেজিস্ট্রেশন,আলাপচারিতাকে কাঠামোবদ্ধ ক্লিনিকাল ডাটায় রূপান্তর,ল্যাব লজিস্টিক্স,টেলিমেডিসিন বিলিং,B,কথোপকথনকে কাঠামোবদ্ধ ক্লিনিকাল ডাটায় রূপান্তর
BHP,BRAC Health Programme,medium,1.5,চর এলাকার ভেতরে একটি আনুষ্ঠানিক স্বাস্থ্য–সেবা স্থাপনা থাকা কেন জরুরি?,জরুরিতে দীর্ঘ নৌ–যাত্রা ও দূরের হাসপাতালে নির্ভরতা কমাতে,মাছ ধরার জাল রাখার জন্য,হাট–বাজার বসানোর জন্য,ফসল রাখার জন্য,A,জরুরি সময়ে দূরে যাতায়াত কমাতে
BHP,BRAC Health Programme,medium,1.5,Ambient Listening রোগীর সঙ্গে আলাপ রেকর্ড করার আগে কোন নিরাপত্তা ধাপটি অবশ্যই মানা হয়?,ফিঙ্গারপ্রিন্ট নেওয়া,রোগীর সম্মতি (কনসেন্ট) নেওয়া,ছবি তোলা,আইডি কার্ড দেখা,B,রোগীর সম্মতি নেওয়া
BHP,BRAC Health Programme,hard,2,BLBC–এর তৈরি প্রেসার গার্মেন্টস সাধারণত দামের দিক থেকে কী অবস্থানে থাকে?,আমদানি করা গার্মেন্টের চেয়ে বেশি,বাজারদামের সমান,আমদানি করা গার্মেন্টের চেয়ে ৪–৫ গুণ সস্তা,সবার জন্য ফ্রি,C,আমদানিকৃতের তুলনায় চার–পাঁচ গুণ সস্তা
BHP,BRAC Health Programme,hard,2,গ্রামীণ NCD কর্নারগুলোতে Ambient Listening মূলত কোন নির্দিষ্ট সমস্যাটি কমাতে সাহায্য করে?,রোগীর যাতায়াত সময়,ডকুমেন্টেশন ঝামেলা ও ডাটা গ্যাপ,ইন্টারনেট খরচ,ওষুধের ঘাটতি,B,ডকুমেন্টেশন ঝামেলা ও ডেটা গ্যাপ
BHP,BRAC Health Programme,hard,2,চর অঞ্চলের পরিবারগুলো প্রায়ই কেন জীবনরক্ষাকারী প্রসূতি ও নবজাতক সেবা থেকে বঞ্চিত হয়?,কমিউনিটি আগ্রহী নয়,শুধু কুসংস্কার–এর কারণে,দক্ষ সেবাদাতা নেই এবং মূল–ভূখণ্ডে পৌঁছাতে দূর পথ যেতে হয়,অনেক বেশি প্রাইভেট ক্লিনিক আছে,C,"দক্ষ জনবল নেই, আর হাসপাতালে যেতে দূর পথ পাড়ি দিতে হয়"
BHP,BRAC Health Programme,hard,2,Ambient Listening–এ ট্রান্সক্রিপ্টের নির্ভুলতা বাড়াতে কোন প্রযুক্তিগত বৈশিষ্ট্য সবচেয়ে বেশি সাহায্য করে?,তিন কপি রেজিস্টার,দুই ডিভাইসে আলাদা অডিও (ডুয়াল চ্যানেল) রেকর্ড,লাউড স্পিকার,এসএমএস সার্ভে,B,দুই ডিভাইসে আলাদা অডিও ক্যাপচার
BHP,BRAC Health Programme,hard,2,Char PHC মডেলে জরুরি অবস্থায় ধারাবাহিক চিকিৎসা নিশ্চিত করার জন্য কী ধরনের ব্যবস্থা রাখা হয়েছে?,এয়ার অ্যাম্বুলেন্স,কনট্রাক্টেড স্থানীয় ট্রান্সপোর্ট ও সমন্বিত ওয়াটার অ্যাম্বুলেন্স,হেলিকপ্টার টিম,এলোমেলো সময়সূচি,B,স্থানীয় নৌ–যান ও সমন্বিত ওয়াটার অ্যাম্বুলেন্স
BHP,BRAC Health Programme,hard,2,চর মডেলের কোন অংশটি ২৪/৭ মাতৃস্বাস্থ্য সেবা নিশ্চিত করে?,রোটেটিং ভলান্টিয়ার,Char PHC–তে স্থায়ীভাবে থাকা মিডওয়াইফ,উপজেলা হাসপাতালের ডাক্তার,মৌসুমি মেডিকেল ক্যাম্প,B,Char PHC–তে মিডওয়াইফ থাকেন
BHP,BRAC Health Programme,hard,2,"Ambient Listening–এ যদি কোনো রোগী মাঝপথে সম্মতি ফিরিয়ে নেন, তাহলে রেকর্ড করা তথ্যের কী হয়?",শুধু অডিও রাখা হয়,শুধু ট্রান্সক্রিপ্ট রাখা হয়,অডিও ও AI–জেনারেটেড সব ডেটা ডিলিট করা হয়,"রেকর্ড বন্ধ থাকে, ডেটা থেকে যায়",C,অডিও ও AI–ডেটা উভয়ই মুছে ফেলা হয়
BHP,BRAC Health Programme,hard,2,ব্র্যাক হেলথ–এর জন্য চর স্বাস্থ্য মডেলটিকে কেন সহজে বিস্তারযোগ্য উদ্ভাবন বলা যায়?,নৌকার খরচ কম বলে,"স্ট্যান্ডার্ডাইজড কমিউনিটি ওয়ার্কফোর্স, ২৪/৭ PHC ও রেফারেল চেইন অন্য দুর্গম এলাকায়ও মানিয়ে নেওয়া যায়",খুব বেশি সরকারি ফান্ড আছে,সীমাহীন জনবল আছে,B,স্ট্যান্ডার্ডাইজড ওয়ার্কফোর্স + PHC + রেফারেল চেইন অন্য এলাকায়ও চালানো যায়
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,দুই–তলা learning centre–এ মোট কতটি classroom রয়েছে?,২,৩,৪,৫,C,৪
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,HDC–এর পূর্ণরূপ কী?,Human Development Corner,Humanitarian Development Center,Humanitarian Development Co-existence,Humanitarian and Development Coordination,D,Humanitarian Development Co-existence
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,"কতটি ক্যাম্পে ব্র্যাক HCMP, HDC approach বাস্তবায়ন করছে?",৮,৬,৫,৪,D,৪
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,HDC–এর তিনটি মূল অবদান বা কাজের ক্ষেত্র কী কী?,"Efficiency, Effectiveness and Accountability","Effectiveness, Impact and Sustainable","Cost-effectiveness, Value for money and Sustainability","Efficiency, Effectiveness and Sustainability",A,"Efficiency, Effectiveness and Accountability"
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,HDC–এর সহ–অংশীদার সংস্থার নাম কী?,UNICEF,UNHCR,WFP,IOM,B,UNHCR
HCMP,BRAC Humanitarian Crisis Management Programme,easy,1,BC–তে livestock intervention–এর আওতায় কী ধরনের সহায়তা দেওয়া হয়?,"গরু, ডেইরি ও ভেড়া","ছাগল, ভেড়া, হাঁস–মুরগি","ছাগল, ভেড়া, হাঁস–মুরগি, ডেইরি","গরু, ডেইরি",B,"ছাগল, ভেড়া, হাঁস–মুরগি"
HCMP,BRAC Humanitarian Crisis Management Programme,medium,1.5,BC–এর কৃষি–খাতে মূল সমস্যা কী?,ভূ–গর্ভস্থ পানির অভাব,রোদ কম পাওয়া,লবণাক্ততা (Salinity),বৃষ্টি কম হওয়া,C,লবণাক্ততা
HCMP,BRAC Humanitarian Crisis Management Programme,medium,1.5,BC–তে কোন ধরনের off–farm উৎপাদনে কাজ করা হচ্ছে?,"সুতা কাটা, তাঁত ও হ্যান্ডিক্রাফট","মাটির কাজ, যন্ত্রপাতি, গাড়ি–মেরামত",ইলেকট্রনিক্স,ডেইরি,A,"সুতা কাটা, তাঁত ও হ্যান্ডিক্রাফট"
Enterprise,BRAC Enterprise,easy,1,নিচের কোনটি Bio–Rational Solutions উদ্যোগের মূল ফোকাস–এরিয়ার মধ্যে পড়ে না?,মাটির স্বাস্থ্য উন্নত করা,ক্ষতিকারক রাসায়নিকের অবশিষ্টাংশ কমানো,রাসায়নিক কীটনাশক ব্যবহার করা,একটি স্থিতিস্থাপক কৃষি ব্যবস্থা প্রচার করা,C,রাসায়নিক কীটনাশক ব্যবহার করা
Enterprise,BRAC Enterprise,easy,1,Vermi–Compost উৎপাদনের মূল উদ্দেশ্য কী?,বায়ো-কীটনাশক তৈরি করা,জৈব বর্জ্যকে পুষ্টিসমৃদ্ধ সারে রূপান্তর করা,ফলের বাগানগুলির জন্য কীটপতঙ্গ ব্যবস্থাপনা সরবরাহ করা,গো-মহিষের প্রাথমিক গর্ভাবস্থা নির্ণয় করা,B,জৈব বর্জ্যকে পুষ্টিসমৃদ্ধ সারে রূপান্তর করা
Enterprise,BRAC Enterprise,easy,1,Neem ও Nishinda–ভিত্তিক কীটনাশকগুলো কোন এলাকায় কীট–ব্যবস্থাপনায় কার্যকর সমাধান হিসেবে আলোচিত হয়েছে?,দুগ্ধ খামার,নার্সারি এবং ফলের বাগান,চাষাবাদের সরঞ্জাম,আধুনিক বাণিজ্য চ্যানেল,B,নার্সারি এবং ফলের বাগান
Enterprise,BRAC Enterprise,easy,1,কৃষিযান্ত্রিকীকরণের এই উদ্ভাবনগুলো ছোট কৃষকদের জন্য কোন তিন ধরনের খরচ কমাতে চায়?,"শ্রম, সময় এবং ইনপুট খরচ","বিপণন, পরিবহন এবং সার্টিফিকেশন খরচ","ওয়ারেন্টি, রক্ষণাবেক্ষণ এবং প্রশিক্ষণের খরচ","ক্ষুদ্রঋণ, ভাড়া এবং সারের খরচ",A,"শ্রম, সময় এবং ইনপুট খরচ"
